"","tree_height","x","y","clay","annual_precip","wind_speed","solar_radiation","temperature_average","water_vapor","predicted_height","growth_rate"
"658",8.54945659637451,146.25,-20.75,24.3462066650391,654,2.44199991226196,20832.916015625,23.8090000152588,1.65156662464142,1.05396634008244,0.21632206
"659",11.1328763961792,146.75,-20.75,11.8088674545288,654,2.41966652870178,20831.166015625,23.4540004730225,1.69913327693939,1.13523072685717,0.21632206
"660",10.8312501907349,147.25,-20.75,14.3447074890137,666,2.59100008010864,20614.333984375,22.5729999542236,1.66519999504089,1.16152593146451,0.21705274
"661",8.68333339691162,147.75,-20.75,27.8129997253418,732,2.47866654396057,20617,23.4366664886475,1.81206667423248,1.16050032164287,0.22107148
"662",11.5153846740723,148.25,-20.75,32.9543151855469,1040,3.29833340644836,20329.583984375,21.525333404541,1.80060005187988,1.21612420212878,0.2398256
"663",10.6499996185303,148.75,-20.75,20.1607418060303,1629,4.7337121963501,20365.666015625,23.1950759887695,2.15291666984558,1.34571652280039,0.27568981
"664",4.73409080505371,116.25,-21.25,12.9018831253052,307,3.45300006866455,22350.5,26.6856670379639,1.68226671218872,0.734015287842361,0.19519323
"665",8.54166698455811,116.75,-21.25,16.2127056121826,321,3.00566673278809,22371,26.3139991760254,1.50823330879211,0.76852176322457,0.19604569
"666",4.59062480926514,117.25,-21.25,19.9593086242676,317,2.96133327484131,22467.75,27.2189998626709,1.50056660175323,0.725684627269189,0.19580213
"667",5.51304340362549,117.75,-21.25,24.4748077392578,317,2.73433327674866,22546.75,27.408332824707,1.46266663074493,0.710368219913804,0.19580213
"668",7.6294116973877,118.25,-21.25,21.6320896148682,321,2.72499990463257,22572.25,27.0329990386963,1.3792667388916,0.718642667231819,0.19604569
"669",3.04999995231628,118.75,-21.25,11.5604724884033,320,2.71066665649414,22595,26.7736663818359,1.32690000534058,0.777886635199049,0.1959848
"670",4.40799999237061,119.25,-21.25,14.1364870071411,320,2.75433325767517,22662.75,27.2353343963623,1.31060004234314,0.742401414207311,0.1959848
"671",5.89444446563721,119.75,-21.25,13.9448299407959,346,2.82566666603088,22628.333984375,26.9106674194336,1.25053334236145,0.753776209992175,0.19756794
"672",6.00454568862915,120.25,-21.25,11.9629735946655,340,2.88266658782959,22547.166015625,26.4406661987305,1.23063337802887,0.774719125828291,0.1972026
"673",7.3125,120.75,-21.25,11.1993608474731,328,2.92599987983704,22606.416015625,26.6853332519531,1.22313332557678,0.769407460919268,0.19647192
"674",6.14473676681519,121.25,-21.25,9.06728076934814,318,3.0149998664856,22552.666015625,26.4543342590332,1.20656669139862,0.779842147921187,0.19586302
"675",5.30454540252686,121.75,-21.25,11.6694211959839,298,3.16333341598511,22570.916015625,26.599666595459,1.21356666088104,0.740342483974043,0.19464522
"676",4.71746015548706,122.25,-21.25,8.02553081512451,296,3.19233322143555,22560,26.6129989624023,1.17143332958221,0.764445415924824,0.19452344
"677",4.64655160903931,122.75,-21.25,12.6949443817139,293,3.2590000629425,22539.25,26.6310005187988,1.15253329277039,0.718135668342956,0.19434077
"678",3.70909094810486,123.25,-21.25,13.5694704055786,291,3.2003333568573,22564.416015625,26.7423343658447,1.1474666595459,0.713742688694623,0.19421899
"679",2.59166669845581,123.75,-21.25,15.8372898101807,286,3.21433329582214,22539.75,26.6936664581299,1.13253331184387,0.689977103015433,0.19391454
"680",4.54264688491821,124.25,-21.25,14.0326824188232,280,3.26566672325134,22536,26.5896663665771,1.12236666679382,0.702481276353879,0.1935492
"681",4.80086183547974,124.75,-21.25,9.78524303436279,269,3.25699996948242,22534.416015625,26.6730003356934,1.12826669216156,0.73644201002463,0.19287941
"682",5.82592582702637,125.25,-21.25,8.66384029388428,270,3.25633335113525,22511.833984375,26.6490001678467,1.1007000207901,0.746416773105819,0.1929403
"683",5.29298257827759,125.75,-21.25,8.4253978729248,269,3.26366662979126,22485,26.4080009460449,1.07576668262482,0.750142457054038,0.19287941
"684",4.85319137573242,126.25,-21.25,7.76379537582397,268,3.24166679382324,22466.083984375,26.1989994049072,1.06046664714813,0.760317193979606,0.19281852
"685",4.87553215026855,126.75,-21.25,11.3937969207764,274,3.26566672325134,22426.333984375,25.8073329925537,1.02540004253387,0.727253978370666,0.19318386
"686",4.91262626647949,127.25,-21.25,9.46676158905029,265,3.20433330535889,22457.166015625,26.328332901001,1.0533332824707,0.744627438275916,0.19263585
"687",3.5607693195343,127.75,-21.25,15.8565626144409,274,3.24300003051758,22472.25,26.1000003814697,1.03943336009979,0.686049431411071,0.19318386
"688",4.34531259536743,128.25,-21.25,9.50957298278809,279,3.20700001716614,22454.833984375,25.6863327026367,1.04763329029083,0.757209806455483,0.19348831
"689",4.22159099578857,128.75,-21.25,14.0249614715576,295,3.18700003623962,22483.833984375,26.0486660003662,1.06679999828339,0.718761062509202,0.19446255
"690",3.53870964050293,129.25,-21.25,13.94495677948,318,3.19700002670288,22447.583984375,25.7910003662109,1.06163334846497,0.72821552462154,0.19586302
"691",3.58333325386047,129.75,-21.25,10.5964307785034,342,3.18566679954529,22444.666015625,25.363000869751,1.06050002574921,0.773447833252003,0.19732438
"692",2.73225808143616,130.25,-21.25,11.7188081741333,347,3.15933322906494,22442,25.4796657562256,1.08700001239777,0.767863855219733,0.19762883
"693",1.60714280605316,130.75,-21.25,14.7665128707886,356,3.12333345413208,22406.5,25.1366672515869,1.09609997272491,0.761214373941218,0.19817684
"694",0.888461530208588,131.25,-21.25,15.7609624862671,353,3.09466671943665,22435.666015625,24.8716659545898,1.10833334922791,0.770132892570324,0.19799417
"695",0.853977262973785,131.75,-21.25,12.50537109375,356,3.10433340072632,22425.083984375,24.6376667022705,1.10710000991821,0.797006159606838,0.19817684
"696",0.885915517807007,132.25,-21.25,12.869158744812,352,3.08833336830139,22432.75,24.3396663665771,1.09323334693909,0.803133318163479,0.19793328
"697",2.44154930114746,132.75,-21.25,14.6300096511841,343,3.09366655349731,22455.916015625,24.3413333892822,1.08350002765656,0.79014625143121,0.19738527
"698",2.49823522567749,133.25,-21.25,11.9610242843628,341,3.10166668891907,22474.25,24.2616672515869,1.05896663665771,0.802696050657218,0.19726349
"699",2.7842423915863,133.75,-21.25,15.9115943908691,344,3.14166665077209,22466.333984375,24.0576667785645,1.02253329753876,0.778320869869727,0.19744616
"700",3.47142863273621,134.25,-21.25,12.8516826629639,346,3.09166669845581,22469.083984375,24.1556663513184,1.02300000190735,0.797118007498064,0.19756794
"701",1.96111106872559,134.75,-21.25,9.02056121826172,343,3.128666639328,22440.416015625,24.1123332977295,1.00416672229767,0.808248767230102,0.19738527
"702",2.36747574806213,135.25,-21.25,11.4255256652832,341,3.14133334159851,22354.833984375,23.683666229248,0.973633348941803,0.791785979321546,0.19726349
"703",3.64637684822083,135.75,-21.25,15.0014591217041,309,3.02433323860168,22365.083984375,24.2043342590332,1.02693331241608,0.773172817083523,0.19531501
"704",1.33920860290527,136.25,-21.25,7.523362159729,304,2.99666666984558,22330.5,24.431999206543,1.05206668376923,0.809674446600111,0.19501056
"705",1.38253962993622,136.75,-21.25,11.8759460449219,304,2.95700001716614,22276.75,24.6873340606689,1.07453334331512,0.782898064624739,0.19501056
"706",1.42710840702057,137.25,-21.25,38.6872673034668,308,2.89000010490417,22207.333984375,24.6703338623047,1.10213327407837,0.630319198210486,0.19525412
"707",1.00811970233917,137.75,-21.25,42.4160461425781,314,2.82066679000854,22165.166015625,24.8136672973633,1.13586664199829,0.606254276038555,0.19561946
"708",0.843949019908905,138.25,-21.25,37.37841796875,320,2.84133338928223,22110.416015625,24.917667388916,1.16023337841034,0.631334144858535,0.1959848
"709",1.28292679786682,138.75,-21.25,19.8466281890869,341,2.88133335113525,22045.833984375,24.9926662445068,1.14890003204346,0.73484800828632,0.19726349
"710",2.33561635017395,139.25,-21.25,18.6410541534424,375,2.90966653823853,21950.333984375,24.5243339538574,1.11806666851044,0.760096486473969,0.19933375
"711",3.84537029266357,139.75,-21.25,20.2993812561035,414,2.98300004005432,21862.666015625,24.0103340148926,1.08913338184357,0.77175411166435,0.20170846
"712",4.09326934814453,140.25,-21.25,25.1518478393555,424,2.91166663169861,21878.166015625,24.7199993133545,1.13636660575867,0.73033241549976,0.20231736
"713",7.29666662216187,140.75,-21.25,15.0350580215454,426,2.93666672706604,21844.916015625,24.6286659240723,1.14139997959137,0.786844803516384,0.20243914
"714",4.32647037506104,141.25,-21.25,43.0055656433105,416,2.85199999809265,21780.833984375,25.2786674499512,1.21070003509521,0.606264250556649,0.20183024
"715",3.2104651927948,141.75,-21.25,43.2657356262207,425,2.81266665458679,21725.75,25.1299991607666,1.23469996452332,0.62819427723602,0.20237825
"716",1.56718754768372,142.25,-21.25,45.2657127380371,434,2.77733325958252,21676,25.0486660003662,1.2579333782196,0.635074393108141,0.20292626
"717",0.861320734024048,142.75,-21.25,43.8074150085449,440,2.75200009346008,21627,25.0113334655762,1.28696668148041,0.657960715211402,0.2032916
"718",0.658333361148834,143.25,-21.25,33.1353569030762,464,2.76099991798401,21544.666015625,24.576000213623,1.29553329944611,0.758220738104242,0.20475296
"719",0.796610176563263,143.75,-21.25,43.7363319396973,480,2.73699998855591,21464,24.2666664123535,1.33203327655792,0.753479295406379,0.2057272
"720",0.977272748947144,144.25,-21.25,42.0560073852539,508,2.69600009918213,21367.666015625,24.1493339538574,1.3811000585556,0.800957898839386,0.20743212
"721",4.67711877822876,144.75,-21.25,42.6741333007812,525,2.69833326339722,21260,23.7346668243408,1.40746665000916,0.845165713252712,0.20846725
"722",8.09952354431152,145.25,-21.25,12.5716514587402,540,2.63133335113525,21135.333984375,23.5013332366943,1.4563000202179,0.993121563746492,0.2093806
"723",6.96999979019165,145.75,-21.25,17.712366104126,584,2.56500005722046,21007.5,23.1353340148926,1.5073333978653,1.03572592825841,0.21205976
"724",7.5959300994873,146.25,-21.25,18.5003604888916,615,2.46633338928223,20882,23.7216663360596,1.57596671581268,1.0345235636838,0.21394735
"725",10.6568965911865,146.75,-21.25,17.4541778564453,624,2.47666668891907,20765,22.8676662445068,1.59739995002747,1.11117873570647,0.21449536
"726",10.4777774810791,147.25,-21.25,14.64501953125,612,2.47666668891907,20677.416015625,23.1596660614014,1.64600002765656,1.11942322125895,0.21376468
"727",7.88644075393677,147.75,-21.25,19.2126922607422,654,2.52900004386902,20537.833984375,22.5820007324219,1.67043328285217,1.16346113023623,0.21632206
"728",10.8730773925781,148.25,-21.25,35.8570404052734,860,2.7446665763855,20405.583984375,22.2956657409668,1.73403334617615,1.2330827825956,0.2288654
"729",1.89999997615814,148.75,-21.25,33.2731132507324,1303,3.5053334236145,19957.583984375,21.8910007476807,1.89586663246155,1.29998409878868,0.25583967
"730",1.81348311901093,115.25,-21.75,7.24626350402832,277,3.97300004959106,22299.666015625,26.3713340759277,1.7331999540329,0.670402185071769,0.19336653
"731",1.32439029216766,115.75,-21.75,19.7447128295898,328,3.38266658782959,22328.333984375,26.7180004119873,1.6097000837326,0.754349299200797,0.19647192
"732",4.07499980926514,116.25,-21.75,14.1989030838013,346,2.99966669082642,22347.333984375,26.6580009460449,1.45870006084442,0.754006425465562,0.19756794
"733",6.97916650772095,116.75,-21.75,16.6611309051514,351,2.94733333587646,22313.25,26.0923328399658,1.30893337726593,0.752743066271158,0.19787239
"734",5.15666675567627,117.25,-21.75,25.3748073577881,352,2.90100002288818,22343.666015625,26.2779998779297,1.26286661624908,0.685773207698439,0.19793328
"735",3.91351342201233,117.75,-21.75,26.5184459686279,360,2.87233328819275,22369.166015625,25.8523330688477,1.19816660881042,0.688340813541444,0.1984204
"736",3.49453115463257,118.25,-21.75,14.7226972579956,371,2.92366671562195,22373.083984375,25.5076675415039,1.12969994544983,0.77142895152161,0.19909019
"737",5.5,118.75,-21.75,15.1977319717407,320,2.89766669273376,22527.583984375,26.496000289917,1.20609998703003,0.740362689504046,0.1959848
"738",5.18292665481567,119.25,-21.75,11.2729387283325,313,2.94099998474121,22527.916015625,26.3466663360596,1.17046666145325,0.770142492245284,0.19555857
"739",4.88552618026733,119.75,-21.75,11.5085496902466,317,3.01066660881042,22512.75,26.2693328857422,1.14693331718445,0.76298635841426,0.19580213
"740",6.44999980926514,120.25,-21.75,14.3435611724854,322,3.0256667137146,22533.75,25.8486671447754,1.12353336811066,0.753137964259476,0.19610658
"741",6.46071434020996,120.75,-21.75,15.4656248092651,320,3.10133337974548,22505.25,25.6353340148926,1.09376668930054,0.738335208010852,0.1959848
"742",4.6192307472229,121.25,-21.75,13.8530788421631,290,3.10733318328857,22561.75,26.2439994812012,1.12046670913696,0.731843412302734,0.1941581
"743",3.94509792327881,121.75,-21.75,9.8675708770752,273,3.26766657829285,22529.166015625,26.2526664733887,1.12440001964569,0.744112396285024,0.19312297
"744",4.6609091758728,122.25,-21.75,12.7025585174561,261,3.37599992752075,22535.75,26.2129993438721,1.11016666889191,0.70792880437272,0.19239229
"745",6.35403203964233,122.75,-21.75,8.54550457000732,260,3.41966676712036,22507.416015625,26.5076656341553,1.1075667142868,0.729090473072839,0.1923314
"746",4.91944456100464,123.25,-21.75,9.96987438201904,256,3.35233330726624,22508,26.5086669921875,1.10826671123505,0.723570204914022,0.19208784
"747",5.83500003814697,123.75,-21.75,9.53144073486328,250,3.31200003623962,22538.333984375,26.6263332366943,1.10643339157104,0.730957013809995,0.1917225
"748",4.66379308700562,124.25,-21.75,10.83238697052,255,3.30533337593079,22471.833984375,26.3193340301514,1.07330000400543,0.72059621884501,0.19202695
"749",4.8899998664856,124.75,-21.75,9.69973564147949,256,3.36899995803833,22461.75,26.1696662902832,1.05613338947296,0.725621443273216,0.19208784
"750",4.5801887512207,125.25,-21.75,10.6790370941162,255,3.35666656494141,22445.333984375,26.0279998779297,1.03989994525909,0.71823003789353,0.19202695
"751",5.41269826889038,125.75,-21.75,21.8376216888428,241,3.27900004386902,22460.333984375,26.3199996948242,1.06516671180725,0.613444476940192,0.19117449
"752",4.96630430221558,126.25,-21.75,6.8939151763916,247,3.30299997329712,22433.75,26.1473331451416,1.03686666488647,0.754818543606975,0.19153983
"753",5.74659109115601,126.75,-21.75,6.73993730545044,256,3.33233332633972,22412.25,25.7000007629395,1.00896668434143,0.756124673795147,0.19208784
"754",4.35164833068848,127.25,-21.75,11.1648788452148,254,3.29900002479553,22410.916015625,25.8406658172607,1.01963329315186,0.718443652554182,0.19196606
"755",3.68249988555908,127.75,-21.75,10.1574697494507,260,3.26333332061768,22442.416015625,26.0123329162598,1.02156662940979,0.733205882324613,0.1923314
"756",4.00833320617676,128.25,-21.75,10.4665899276733,275,3.24733328819275,22434.416015625,25.7679996490479,1.01876664161682,0.738659028827573,0.19324475
"757",3.36521744728088,128.75,-21.75,11.4669094085693,282,3.23033332824707,22441.5,25.7919998168945,1.04026663303375,0.734881869534984,0.19367098
"758",3.23888897895813,129.25,-21.75,15.5093183517456,305,3.22466659545898,22401.5,25.4116668701172,1.03943336009979,0.714417158275023,0.19507145
"759",3.78333330154419,129.75,-21.75,11.0056676864624,316,3.19766664505005,22424.083984375,25.4203338623047,1.05983328819275,0.759198932463999,0.19574124
"760",2.42424249649048,130.25,-21.75,14.5937652587891,336,3.19733333587646,22351.166015625,24.83766746521,1.05706667900085,0.749868508620946,0.19695904
"761",2.96604466438293,130.75,-21.75,11.150351524353,346,3.14599990844727,22337.666015625,24.4270000457764,1.06946671009064,0.792375290776032,0.19756794
"762",2.69230771064758,131.25,-21.75,11.8881959915161,349,3.10233330726624,22352.25,24.1933326721191,1.08410000801086,0.803762527478579,0.19775061
"763",2.88082909584045,131.75,-21.75,9.89736557006836,347,3.07766675949097,22358,24.0053329467773,1.08360004425049,0.820949783606697,0.19762883
"764",3.08687496185303,132.25,-21.75,12.6462869644165,339,3.10033345222473,22347.583984375,23.7369995117188,1.07130002975464,0.808211947235797,0.19714171
"765",2.87991070747375,132.75,-21.75,11.2355785369873,335,3.09966659545898,22369.75,23.5346660614014,1.04830002784729,0.814689493533315,0.19689815
"766",3.46159410476685,133.25,-21.75,12.3148860931396,324,3.14966654777527,22415.083984375,23.7596664428711,1.037433385849,0.796086504355692,0.19622836
"767",3.36777114868164,133.75,-21.75,13.6672830581665,319,3.09633326530457,22434.25,23.5303325653076,1.01370000839233,0.797547608023766,0.19592391
"768",2.79184794425964,134.25,-21.75,12.3685007095337,326,3.13533329963684,22388.833984375,23.5380001068115,0.973666667938232,0.788882324973375,0.19635014
"769",2.71225953102112,134.75,-21.75,10.4406690597534,327,3.12533330917358,22341.5,23.0863342285156,0.952400028705597,0.796848322694336,0.19641103
"770",1.85326087474823,135.25,-21.75,18.466983795166,305,3.02066659927368,22335.25,23.5160007476807,0.971766650676727,0.771951648436144,0.19507145
"771",2.42258071899414,135.75,-21.75,12.8354358673096,297,3.05200004577637,22314.833984375,23.5709991455078,0.977166652679443,0.779178625333078,0.19458433
"772",2.48160910606384,136.25,-21.75,13.7170352935791,293,3.0016667842865,22311.083984375,23.8843326568604,1.00020003318787,0.776412105644475,0.19434077
"773",2.65263152122498,136.75,-21.75,17.2782516479492,295,2.95266675949097,22236.5,24.1843338012695,1.02009999752045,0.754001236054179,0.19446255
"774",1.65882349014282,137.25,-21.75,29.5431385040283,297,2.92766666412354,22207.75,24.3589992523193,1.04926669597626,0.688002191438827,0.19458433
"775",1.65902435779572,137.75,-21.75,23.8105354309082,301,2.88233327865601,22153.75,24.5596656799316,1.07673335075378,0.712867721507749,0.19482789
"776",1.07787609100342,138.25,-21.75,38.9623527526855,299,2.76466655731201,22110,24.701000213623,1.12520003318787,0.624285788784668,0.19470611
"777",1.97830188274384,138.75,-21.75,34.3126449584961,311,2.80200004577637,22027.833984375,24.6049995422363,1.12849998474121,0.656411897090123,0.19543679
"778",1.62235295772552,139.25,-21.75,15.1697216033936,343,2.90100002288818,21962.916015625,24.2353324890137,1.08696663379669,0.776314356373089,0.19738527
"779",3.44469690322876,139.75,-21.75,17.7145538330078,362,2.90933322906494,21929.25,24.1903343200684,1.09426665306091,0.770021592619379,0.19854218
"780",3.08695650100708,140.25,-21.75,18.2972259521484,377,2.92333340644836,21922.583984375,24.2306671142578,1.10603332519531,0.771390450099616,0.19945553
"781",4.27500009536743,140.75,-21.75,21.1914329528809,381,2.90799999237061,21834.083984375,24.3099994659424,1.11510002613068,0.750978864261903,0.19969909
"782",2.77446818351746,141.25,-21.75,15.4400329589844,378,2.9300000667572,21849.75,24.3443336486816,1.1318666934967,0.782449079222705,0.19951642
"783",4.93048763275146,141.75,-21.75,32.5089111328125,388,2.85266661643982,21795.666015625,24.7819995880127,1.16279995441437,0.673570632363969,0.20012532
"784",3.73640775680542,142.25,-21.75,37.8737716674805,400,2.75766658782959,21726.083984375,24.9193344116211,1.21289992332458,0.649149911607253,0.200856
"785",3.9518518447876,142.75,-21.75,37.191047668457,417,2.72366666793823,21648.25,24.8873329162598,1.23570001125336,0.667795365723947,0.20189113
"786",0.899019598960876,143.25,-21.75,32.1806221008301,428,2.70266652107239,21591.5,24.3426666259766,1.24766659736633,0.748213743960562,0.20256092
"787",0.797572791576385,143.75,-21.75,42.3822326660156,463,2.73833322525024,21525.666015625,23.9136657714844,1.26553332805634,0.756832687711736,0.20469207
"788",3.31666660308838,144.25,-21.75,34.7258071899414,485,2.6196665763855,21438.75,24.1599998474121,1.33539998531342,0.804666544389377,0.20603165
"789",3.72906970977783,144.75,-21.75,17.5497303009033,511,2.61933326721191,21333,24.0246677398682,1.36756670475006,0.904597865080873,0.20761479
"790",4.05980396270752,145.25,-21.75,39.8125305175781,479,2.58200001716614,21237.083984375,23.8933334350586,1.42556667327881,0.820668643457864,0.20566631
"791",6.63000011444092,145.75,-21.75,15.060736656189,555,2.61133337020874,21019.5,22.7263336181641,1.42400002479553,1.02637953490376,0.21029395
"792",8.49912261962891,146.25,-21.75,15.2775459289551,600,2.47900009155273,20918.333984375,22.8846664428711,1.50470006465912,1.07069751794285,0.213034
"793",10.0580463409424,146.75,-21.75,32.8779754638672,630,2.3973331451416,20865.666015625,23.3233337402344,1.58213329315186,1.03516378220885,0.2148607
"794",7.36666679382324,147.25,-21.75,35.5060577392578,599,2.38433337211609,20715.416015625,23.5100002288818,1.6158332824707,1.00449847608492,0.21297311
"795",6.96911764144897,147.75,-21.75,30.7943439483643,585,2.40733337402344,20549.5,22.9613342285156,1.62819993495941,1.07309297007117,0.21212065
"796",9.7240743637085,148.25,-21.75,18.3617935180664,647,2.51166653633118,20305.75,22.0443325042725,1.65643334388733,1.20772026730067,0.21589583
"797",8.30000019073486,148.75,-21.75,20.8282527923584,815,2.75666666030884,20252.75,22.6943340301514,1.78943336009979,1.21256534248563,0.22612535
"798",13.7016124725342,149.25,-21.75,31.4571208953857,1115,4.2020001411438,19812.916015625,21.4326667785645,1.90719997882843,1.21658903073848,0.24439235
"799",2.59181809425354,114.75,-22.25,13.4828863143921,272,3.63766670227051,22236.916015625,25.9740009307861,1.57003331184387,0.727060591476679,0.19306208
"800",1.26911759376526,115.25,-22.25,6.11073637008667,304,3.13333320617676,22297.166015625,26.2096672058105,1.48696672916412,0.773208649732469,0.19501056
"801",3.33378386497498,115.75,-22.25,17.9560432434082,334,3.02833342552185,22312.166015625,26.2013320922852,1.41236662864685,0.751929804693745,0.19683726
"802",3.82976198196411,116.25,-22.25,14.2299795150757,337,3.01666665077209,22322.166015625,26.1693325042725,1.29886662960052,0.752817488721266,0.19701993
"803",5.04772710800171,116.75,-22.25,13.8375682830811,372,3.17899990081787,22110.416015625,24.2196674346924,1.0632666349411,0.773311917313809,0.19915108
"804",5.74062490463257,117.25,-22.25,14.0699882507324,381,3.16900014877319,22146.25,24.281665802002,1.02103328704834,0.767301511430379,0.19969909
"805",4.26000022888184,117.75,-22.25,17.4800853729248,390,3.12599992752075,22190.166015625,24.457332611084,1.01886665821075,0.750297320559689,0.2002471
"806",3.54259252548218,118.25,-22.25,14.2495174407959,414,3.13333344459534,22213.5,24.4146671295166,0.97869998216629,0.771818619167181,0.20170846
"807",4.32499980926514,118.75,-22.25,21.8195610046387,335,3.01500010490417,22423.166015625,25.8436660766602,1.07883334159851,0.678762232305552,0.19689815
"808",4.9277777671814,119.25,-22.25,17.1081085205078,314,3.03966665267944,22425.5,25.5893325805664,1.05983328819275,0.718640902446708,0.19561946
"809",3.53369569778442,119.75,-22.25,17.9326324462891,309,3.12733340263367,22375.916015625,25.0976676940918,1.01866662502289,0.71088989798756,0.19531501
"810",4.88600015640259,120.25,-22.25,14.3805656433105,302,3.15333342552185,22407.166015625,24.9909992218018,1.0285667181015,0.740324297330179,0.19488878
"811",4.38641977310181,120.75,-22.25,13.8528633117676,288,3.16499996185303,22447.166015625,25.4659996032715,1.03906667232513,0.730529996318939,0.19403632
"812",4.36612892150879,121.25,-22.25,12.7648649215698,277,3.2223334312439,22464.416015625,25.5456657409668,1.03943336009979,0.730583036906662,0.19336653
"813",4.72187519073486,121.75,-22.25,13.5180778503418,263,3.31266665458679,22476.416015625,25.7503337860107,1.041100025177,0.708020266128088,0.19251407
"814",4.90000009536743,122.25,-22.25,12.4866304397583,254,3.38233327865601,22464.5,25.7749996185303,1.03446662425995,0.705446230119623,0.19196606
"815",6.17575740814209,122.75,-22.25,10.1170063018799,233,3.44300007820129,22501.416015625,26.1136665344238,1.07816672325134,0.712796995960321,0.19068737
"816",5.21923065185547,123.25,-22.25,10.0687341690063,235,3.39833331108093,22484,26.2513332366943,1.06706666946411,0.714849231294796,0.19080915
"817",6.45487785339355,123.75,-22.25,11.2287702560425,228,3.47399997711182,22427.75,26.1919994354248,1.07263338565826,0.69163506648238,0.19038292
"818",4.34102582931519,124.25,-22.25,11.3043012619019,236,3.44333338737488,22414,25.941333770752,1.03676664829254,0.697311759744425,0.19087004
"819",3.78333330154419,124.75,-22.25,13.9888467788696,228,3.39499998092651,22434,26.1573333740234,1.04770004749298,0.675002488105484,0.19038292
"820",2.57093024253845,125.25,-22.25,13.9293689727783,232,3.38466668128967,22426.666015625,26.0990009307861,1.02123332023621,0.675397111849357,0.19062648
"821",2.50704216957092,125.75,-22.25,13.6670846939087,229,3.37333345413208,22391.25,25.9916667938232,1.02023339271545,0.677279133846078,0.19044381
"822",3.1202380657196,126.25,-22.25,13.1811866760254,239,3.34866666793823,22408.583984375,25.6946659088135,0.99043333530426,0.690981896248747,0.19105271
"823",3.91666674613953,126.75,-22.25,12.0467395782471,243,3.37299990653992,22344.416015625,25.6240005493164,0.978833317756653,0.694277901966869,0.19129627
"824",4.31214284896851,127.25,-22.25,10.8154048919678,253,3.36466670036316,22325.833984375,25.2296657562256,0.968199968338013,0.711921506505508,0.19190517
"825",4.59090900421143,127.75,-22.25,10.4684104919434,248,3.32699990272522,22364,25.6319999694824,1.0021333694458,0.717950443450782,0.19160072
"826",4.44411754608154,128.25,-22.25,11.4648609161377,260,3.28333330154419,22377,25.7076663970947,1.00880002975464,0.717330826682593,0.1923314
"827",3.58333325386047,128.75,-22.25,16.0741291046143,268,3.32633328437805,22288.166015625,25.5163345336914,1.02839994430542,0.677237403144026,0.19281852
"828",1.125,129.25,-22.25,14.1833915710449,285,3.22833347320557,22388.833984375,25.6933326721191,1.03893327713013,0.710027818978212,0.19385365
"829",4.29500007629395,129.75,-22.25,14.4189701080322,304,3.20766663551331,22348.166015625,25.2360000610352,1.04283332824707,0.725822926078525,0.19501056
"830",1.32761192321777,130.25,-22.25,11.9768991470337,325,3.17233324050903,22320.083984375,24.666332244873,1.04050004482269,0.765830354415264,0.19628925
"831",2.11470580101013,130.75,-22.25,16.2971858978271,351,3.16300010681152,22238.666015625,23.7390003204346,1.01810002326965,0.771745719257204,0.19787239
"832",1.81818187236786,131.25,-22.25,14.2148818969727,356,3.19400000572205,22248.416015625,23.4219989776611,1.02446663379669,0.792163387527808,0.19817684
"833",2.6548912525177,131.75,-22.25,11.7547740936279,350,3.12899994850159,22262.333984375,23.2056655883789,1.04729998111725,0.818157433695379,0.1978115
"834",3.94583344459534,132.25,-22.25,13.3436479568481,335,3.09800004959106,22257,23.1159992218018,1.03456664085388,0.810045684950637,0.19689815
"835",3.93133330345154,132.75,-22.25,16.7757987976074,352,3.22733330726624,22205.833984375,22.3043327331543,0.966333329677582,0.803356689440093,0.19793328
"836",3.7265625,133.25,-22.25,14.3841018676758,320,3.18333339691162,22366.416015625,22.5203342437744,0.998400032520294,0.808162306139199,0.1959848
"837",3.75047159194946,133.75,-22.25,16.0407028198242,311,3.11566662788391,22350.583984375,22.9723339080811,0.981233298778534,0.791497282891971,0.19543679
"838",1.68862068653107,134.25,-22.25,14.6211004257202,320,3.18633341789246,22319.083984375,22.628999710083,0.934400022029877,0.786914152567761,0.1959848
"839",3.22372460365295,134.75,-22.25,17.9191207885742,311,3.1506667137146,22360.75,22.8726673126221,0.931666672229767,0.778475513296364,0.19543679
"840",3.25322580337524,135.25,-22.25,12.122802734375,299,3.10433340072632,22332.75,22.9040012359619,0.930866658687592,0.781174363281686,0.19470611
"841",4.36025619506836,135.75,-22.25,12.3644847869873,282,3.0460000038147,22314.666015625,23.1726665496826,0.938233315944672,0.774414649811849,0.19367098
"842",3.89489793777466,136.25,-22.25,17.3418102264404,286,3.00399994850159,22297.5,23.4969997406006,0.959800004959106,0.765745793582905,0.19391454
"843",2.04661011695862,136.75,-22.25,18.6284160614014,278,2.91266655921936,22265.25,23.9903335571289,0.999266684055328,0.754026993500794,0.19342742
"844",2.10142850875854,137.25,-22.25,19.7703170776367,272,2.85033345222473,22212.416015625,24.0976657867432,1.03553330898285,0.752644830043909,0.19306208
"845",1.87528741359711,137.75,-22.25,20.9725608825684,271,2.86266660690308,22179.833984375,24.4856662750244,1.06430006027222,0.726219892807602,0.19300119
"846",1.39374995231628,138.25,-22.25,26.2522430419922,274,2.78900003433228,22115.333984375,24.558666229248,1.09166669845581,0.696733814199511,0.19318386
